route_id	candidate_recipe	source_neighbor_recipe	register	source_observed_in_register	changed_atom_position	source_atom	source_local_value_de	target_atom	target_local_value_de	source_local_trace	target_local_trace	local_trace_delta_count	source_local_phrase_de	target_local_phrase_de	local_phrase_changed	target_matches_gdt431	decision
NR110	P+SH+AL	OK+SH+AL	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	OK	STATIONSGANG ANSETZEN	P	POSTEN EINSETZEN	1:ACTION_HEAD=STATIONSGANG ANSETZEN | 2:ACTION_HEAD=POSTEN HALTEN | 3:RELATION=ZIELSTATION	1:ACTION_HEAD=POSTEN EINSETZEN | 2:ACTION_HEAD=POSTEN HALTEN | 3:RELATION=ZIELSTATION	1	Setze im Stationsgang an; halte an der Zielstation.	Setze ein; halte an der Zielstation.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR110	P+SH+AL	OK+SH+AL	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	OK	POSITION SETZEN	P	EINTRAG EINSETZEN	1:ACTION_HEAD=POSITION SETZEN | 2:ACTION_HEAD=POSITION HALTEN | 3:RELATION=ZIELPOSITION	1:ACTION_HEAD=EINTRAG EINSETZEN | 2:ACTION_HEAD=POSITION HALTEN | 3:RELATION=ZIELPOSITION	1	Setze; halte an der Zielposition.	Setze ein; halte an der Zielposition.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR110	P+SH+AL	OK+SH+AL	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	OK	ANSATZ ANSETZEN	P	ZUTAT EINSETZEN	1:ACTION_HEAD=ANSATZ ANSETZEN | 2:ACTION_HEAD=ANSATZ HALTEN | 3:RELATION=ZIELGEFÄSS	1:ACTION_HEAD=ZUTAT EINSETZEN | 2:ACTION_HEAD=ANSATZ HALTEN | 3:RELATION=ZIELGEFÄSS	1	Setze als Ansatz an; halte am Zielgefäß.	Setze ein; halte am Zielgefäß.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR111	P+SH+AL	P+CHD+AL	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	CHD	EINTRAG BEARBEITEN	SH	FESTHALTEN	1:ACTION_HEAD=IN EINTRAG EINSETZEN | 2:ACTION_HEAD=EINTRAG BEARBEITEN | 3:RELATION=ZIELSPALTE	1:ACTION_HEAD=IN EINTRAG EINSETZEN | 2:ACTION_HEAD=FESTHALTEN | 3:RELATION=ZIELSPALTE	1	Setze in den Eintrag ein; bearbeite an der Zielspalte.	Setze in den Eintrag ein; halte an der Zielspalte fest.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR111	P+SH+AL	P+CHD+AL	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	CHD	MATERIAL BEARBEITEN	SH	MATERIAL HALTEN	1:ACTION_HEAD=MATERIAL EINSETZEN | 2:ACTION_HEAD=MATERIAL BEARBEITEN | 3:RELATION=ZIELSTELLE	1:ACTION_HEAD=MATERIAL EINSETZEN | 2:ACTION_HEAD=MATERIAL HALTEN | 3:RELATION=ZIELSTELLE	1	Setze ein; bearbeite an der Zielstelle.	Setze ein; halte an der Zielstelle.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR111	P+SH+AL	P+CHD+AL	BIOLOGICAL	YES	2	CHD	POSTEN BEARBEITEN	SH	POSTEN HALTEN	1:ACTION_HEAD=POSTEN EINSETZEN | 2:ACTION_HEAD=POSTEN BEARBEITEN | 3:RELATION=ZIELSTATION	1:ACTION_HEAD=POSTEN EINSETZEN | 2:ACTION_HEAD=POSTEN HALTEN | 3:RELATION=ZIELSTATION	1	Setze ein; bearbeite an der Zielstation.	Setze ein; halte an der Zielstation.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR111	P+SH+AL	P+CHD+AL	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	CHD	EINTRAG BEARBEITEN	SH	POSITION HALTEN	1:ACTION_HEAD=EINTRAG EINSETZEN | 2:ACTION_HEAD=EINTRAG BEARBEITEN | 3:RELATION=ZIELPOSITION	1:ACTION_HEAD=EINTRAG EINSETZEN | 2:ACTION_HEAD=POSITION HALTEN | 3:RELATION=ZIELPOSITION	1	Setze ein; bearbeite an der Zielposition.	Setze ein; halte an der Zielposition.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR111	P+SH+AL	P+CHD+AL	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	CHD	ANSATZ BEARBEITEN	SH	ANSATZ HALTEN	1:ACTION_HEAD=ZUTAT EINSETZEN | 2:ACTION_HEAD=ANSATZ BEARBEITEN | 3:RELATION=ZIELGEFÄSS	1:ACTION_HEAD=ZUTAT EINSETZEN | 2:ACTION_HEAD=ANSATZ HALTEN | 3:RELATION=ZIELGEFÄSS	1	Setze ein; bearbeite am Zielgefäß.	Setze ein; halte am Zielgefäß.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR112	P+SH+AL	P+SH+AR	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AR	AUSGANGSZEILE	AL	ZIELSPALTE	1:ACTION_HEAD=IN EINTRAG EINSETZEN | 2:ACTION_HEAD=FESTHALTEN | 3:RELATION=AUSGANGSZEILE	1:ACTION_HEAD=IN EINTRAG EINSETZEN | 2:ACTION_HEAD=FESTHALTEN | 3:RELATION=ZIELSPALTE	1	Setze in den Eintrag ein; halte von der Ausgangszeile fest.	Setze in den Eintrag ein; halte an der Zielspalte fest.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR112	P+SH+AL	P+SH+AR	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AR	AUSGANGSMATERIAL	AL	ZIELSTELLE	1:ACTION_HEAD=MATERIAL EINSETZEN | 2:ACTION_HEAD=MATERIAL HALTEN | 3:RELATION=AUSGANGSMATERIAL	1:ACTION_HEAD=MATERIAL EINSETZEN | 2:ACTION_HEAD=MATERIAL HALTEN | 3:RELATION=ZIELSTELLE	1	Setze ein; halte vom Ausgangsmaterial.	Setze ein; halte an der Zielstelle.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR112	P+SH+AL	P+SH+AR	BIOLOGICAL	YES	3	AR	AUSGANGSSTATION	AL	ZIELSTATION	1:ACTION_HEAD=POSTEN EINSETZEN | 2:ACTION_HEAD=POSTEN HALTEN | 3:RELATION=AUSGANGSSTATION	1:ACTION_HEAD=POSTEN EINSETZEN | 2:ACTION_HEAD=POSTEN HALTEN | 3:RELATION=ZIELSTATION	1	Setze ein; halte von der Ausgangsstation.	Setze ein; halte an der Zielstation.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR112	P+SH+AL	P+SH+AR	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AR	AUSGANGSPOSITION	AL	ZIELPOSITION	1:ACTION_HEAD=EINTRAG EINSETZEN | 2:ACTION_HEAD=POSITION HALTEN | 3:RELATION=AUSGANGSPOSITION	1:ACTION_HEAD=EINTRAG EINSETZEN | 2:ACTION_HEAD=POSITION HALTEN | 3:RELATION=ZIELPOSITION	1	Setze ein; halte von der Ausgangsposition.	Setze ein; halte an der Zielposition.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR112	P+SH+AL	P+SH+AR	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AR	AUSGANGSGEFÄSS	AL	ZIELGEFÄSS	1:ACTION_HEAD=ZUTAT EINSETZEN | 2:ACTION_HEAD=ANSATZ HALTEN | 3:RELATION=AUSGANGSGEFÄSS	1:ACTION_HEAD=ZUTAT EINSETZEN | 2:ACTION_HEAD=ANSATZ HALTEN | 3:RELATION=ZIELGEFÄSS	1	Setze ein; halte vom Ausgangsgefäß.	Setze ein; halte am Zielgefäß.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR113	P+SH+Y	K+SH+Y	SOURCE_SECTION_T	YES	1	K	ZUORDNEN	P	IN EINTRAG EINSETZEN	1:ACTION_HEAD=ZUORDNEN | 2:ACTION_HEAD=FESTHALTEN | 3:ARGUMENT=LAUFENDER EINTRAG	1:ACTION_HEAD=IN EINTRAG EINSETZEN | 2:ACTION_HEAD=FESTHALTEN | 3:ARGUMENT=LAUFENDER EINTRAG	1	Ordne den laufenden Eintrag zu; halte den laufenden Eintrag fest.	Setze den laufenden Eintrag in den Eintrag ein; halte den laufenden Eintrag fest.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR113	P+SH+Y	K+SH+Y	HERBAL	YES	1	K	MATERIAL ZUGEBEN	P	MATERIAL EINSETZEN	1:ACTION_HEAD=MATERIAL ZUGEBEN | 2:ACTION_HEAD=MATERIAL HALTEN | 3:ARGUMENT=PFLANZENPOSTEN	1:ACTION_HEAD=MATERIAL EINSETZEN | 2:ACTION_HEAD=MATERIAL HALTEN | 3:ARGUMENT=PFLANZENPOSTEN	1	Gib den Pflanzenposten zu; halte den Pflanzenposten.	Setze den Pflanzenposten ein; halte den Pflanzenposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR113	P+SH+Y	K+SH+Y	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	K	POSTEN ZUFÜHREN	P	POSTEN EINSETZEN	1:ACTION_HEAD=POSTEN ZUFÜHREN | 2:ACTION_HEAD=POSTEN HALTEN | 3:ARGUMENT=STATIONSPOSTEN	1:ACTION_HEAD=POSTEN EINSETZEN | 2:ACTION_HEAD=POSTEN HALTEN | 3:ARGUMENT=STATIONSPOSTEN	1	Führe den Stationsposten zu; halte den Stationsposten.	Setze den Stationsposten ein; halte den Stationsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR113	P+SH+Y	K+SH+Y	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	K	WERT ZUORDNEN	P	EINTRAG EINSETZEN	1:ACTION_HEAD=WERT ZUORDNEN | 2:ACTION_HEAD=POSITION HALTEN | 3:ARGUMENT=POSITIONSPOSTEN	1:ACTION_HEAD=EINTRAG EINSETZEN | 2:ACTION_HEAD=POSITION HALTEN | 3:ARGUMENT=POSITIONSPOSTEN	1	Ordne den Positionsposten zu; halte den Positionsposten.	Setze den Positionsposten ein; halte den Positionsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR113	P+SH+Y	K+SH+Y	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	K	ZUTAT ZUGEBEN	P	ZUTAT EINSETZEN	1:ACTION_HEAD=ZUTAT ZUGEBEN | 2:ACTION_HEAD=ANSATZ HALTEN | 3:ARGUMENT=DROGENPOSTEN	1:ACTION_HEAD=ZUTAT EINSETZEN | 2:ACTION_HEAD=ANSATZ HALTEN | 3:ARGUMENT=DROGENPOSTEN	1	Gib den Drogenposten zu; halte den Drogenposten.	Setze den Drogenposten ein; halte den Drogenposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR114	P+SH+Y	OK+SH+Y	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	OK	EINTRAGEN	P	IN EINTRAG EINSETZEN	1:ACTION_HEAD=EINTRAGEN | 2:ACTION_HEAD=FESTHALTEN | 3:ARGUMENT=LAUFENDER EINTRAG	1:ACTION_HEAD=IN EINTRAG EINSETZEN | 2:ACTION_HEAD=FESTHALTEN | 3:ARGUMENT=LAUFENDER EINTRAG	1	Trage den laufenden Eintrag ein; halte den laufenden Eintrag fest.	Setze den laufenden Eintrag in den Eintrag ein; halte den laufenden Eintrag fest.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR114	P+SH+Y	OK+SH+Y	HERBAL	YES	1	OK	ARBEITSGANG ANSETZEN	P	MATERIAL EINSETZEN	1:ACTION_HEAD=ARBEITSGANG ANSETZEN | 2:ACTION_HEAD=MATERIAL HALTEN | 3:ARGUMENT=PFLANZENPOSTEN	1:ACTION_HEAD=MATERIAL EINSETZEN | 2:ACTION_HEAD=MATERIAL HALTEN | 3:ARGUMENT=PFLANZENPOSTEN	1	Setze den Pflanzenposten im Arbeitsgang an; halte den Pflanzenposten.	Setze den Pflanzenposten ein; halte den Pflanzenposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR114	P+SH+Y	OK+SH+Y	BIOLOGICAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	OK	STATIONSGANG ANSETZEN	P	POSTEN EINSETZEN	1:ACTION_HEAD=STATIONSGANG ANSETZEN | 2:ACTION_HEAD=POSTEN HALTEN | 3:ARGUMENT=STATIONSPOSTEN	1:ACTION_HEAD=POSTEN EINSETZEN | 2:ACTION_HEAD=POSTEN HALTEN | 3:ARGUMENT=STATIONSPOSTEN	1	Setze den Stationsposten im Stationsgang an; halte den Stationsposten.	Setze den Stationsposten ein; halte den Stationsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR114	P+SH+Y	OK+SH+Y	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	OK	POSITION SETZEN	P	EINTRAG EINSETZEN	1:ACTION_HEAD=POSITION SETZEN | 2:ACTION_HEAD=POSITION HALTEN | 3:ARGUMENT=POSITIONSPOSTEN	1:ACTION_HEAD=EINTRAG EINSETZEN | 2:ACTION_HEAD=POSITION HALTEN | 3:ARGUMENT=POSITIONSPOSTEN	1	Setze den Positionsposten; halte den Positionsposten.	Setze den Positionsposten ein; halte den Positionsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR114	P+SH+Y	OK+SH+Y	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	OK	ANSATZ ANSETZEN	P	ZUTAT EINSETZEN	1:ACTION_HEAD=ANSATZ ANSETZEN | 2:ACTION_HEAD=ANSATZ HALTEN | 3:ARGUMENT=DROGENPOSTEN	1:ACTION_HEAD=ZUTAT EINSETZEN | 2:ACTION_HEAD=ANSATZ HALTEN | 3:ARGUMENT=DROGENPOSTEN	1	Setze den Drogenposten als Ansatz an; halte den Drogenposten.	Setze den Drogenposten ein; halte den Drogenposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR115	P+SH+Y	P+CHD+Y	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	CHD	EINTRAG BEARBEITEN	SH	FESTHALTEN	1:ACTION_HEAD=IN EINTRAG EINSETZEN | 2:ACTION_HEAD=EINTRAG BEARBEITEN | 3:ARGUMENT=LAUFENDER EINTRAG	1:ACTION_HEAD=IN EINTRAG EINSETZEN | 2:ACTION_HEAD=FESTHALTEN | 3:ARGUMENT=LAUFENDER EINTRAG	1	Setze den laufenden Eintrag in den Eintrag ein; bearbeite den laufenden Eintrag.	Setze den laufenden Eintrag in den Eintrag ein; halte den laufenden Eintrag fest.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR115	P+SH+Y	P+CHD+Y	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	CHD	MATERIAL BEARBEITEN	SH	MATERIAL HALTEN	1:ACTION_HEAD=MATERIAL EINSETZEN | 2:ACTION_HEAD=MATERIAL BEARBEITEN | 3:ARGUMENT=PFLANZENPOSTEN	1:ACTION_HEAD=MATERIAL EINSETZEN | 2:ACTION_HEAD=MATERIAL HALTEN | 3:ARGUMENT=PFLANZENPOSTEN	1	Setze den Pflanzenposten ein; bearbeite den Pflanzenposten.	Setze den Pflanzenposten ein; halte den Pflanzenposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR115	P+SH+Y	P+CHD+Y	BIOLOGICAL	YES	2	CHD	POSTEN BEARBEITEN	SH	POSTEN HALTEN	1:ACTION_HEAD=POSTEN EINSETZEN | 2:ACTION_HEAD=POSTEN BEARBEITEN | 3:ARGUMENT=STATIONSPOSTEN	1:ACTION_HEAD=POSTEN EINSETZEN | 2:ACTION_HEAD=POSTEN HALTEN | 3:ARGUMENT=STATIONSPOSTEN	1	Setze den Stationsposten ein; bearbeite den Stationsposten.	Setze den Stationsposten ein; halte den Stationsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR115	P+SH+Y	P+CHD+Y	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	CHD	EINTRAG BEARBEITEN	SH	POSITION HALTEN	1:ACTION_HEAD=EINTRAG EINSETZEN | 2:ACTION_HEAD=EINTRAG BEARBEITEN | 3:ARGUMENT=POSITIONSPOSTEN	1:ACTION_HEAD=EINTRAG EINSETZEN | 2:ACTION_HEAD=POSITION HALTEN | 3:ARGUMENT=POSITIONSPOSTEN	1	Setze den Positionsposten ein; bearbeite den Positionsposten.	Setze den Positionsposten ein; halte den Positionsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR115	P+SH+Y	P+CHD+Y	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	CHD	ANSATZ BEARBEITEN	SH	ANSATZ HALTEN	1:ACTION_HEAD=ZUTAT EINSETZEN | 2:ACTION_HEAD=ANSATZ BEARBEITEN | 3:ARGUMENT=DROGENPOSTEN	1:ACTION_HEAD=ZUTAT EINSETZEN | 2:ACTION_HEAD=ANSATZ HALTEN | 3:ARGUMENT=DROGENPOSTEN	1	Setze den Drogenposten ein; bearbeite den Drogenposten.	Setze den Drogenposten ein; halte den Drogenposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR116	S+Y	S+AIIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	AIIN	KENNWERT	Y	LAUFENDER EINTRAG	1:ACTION_HEAD=AUSWÄHLEN | 2:ARGUMENT=KENNWERT	1:ACTION_HEAD=AUSWÄHLEN | 2:ARGUMENT=LAUFENDER EINTRAG	1	Wähle den Kennwert.	Wähle den laufenden Eintrag.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR116	S+Y	S+AIIN	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	AIIN	ARBEITSWERT	Y	PFLANZENPOSTEN	1:ACTION_HEAD=PFLANZENTEIL WÄHLEN | 2:ARGUMENT=ARBEITSWERT	1:ACTION_HEAD=PFLANZENTEIL WÄHLEN | 2:ARGUMENT=PFLANZENPOSTEN	1	Wähle den Arbeitswert.	Wähle den Pflanzenposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR116	S+Y	S+AIIN	BIOLOGICAL	YES	2	AIIN	STATIONSWERT	Y	STATIONSPOSTEN	1:ACTION_HEAD=STATION WÄHLEN | 2:ARGUMENT=STATIONSWERT	1:ACTION_HEAD=STATION WÄHLEN | 2:ARGUMENT=STATIONSPOSTEN	1	Wähle den Stationswert.	Wähle den Stationsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR116	S+Y	S+AIIN	CELESTIAL	YES	2	AIIN	POSITIONSWERT	Y	POSITIONSPOSTEN	1:ACTION_HEAD=POSITION WÄHLEN | 2:ARGUMENT=POSITIONSWERT	1:ACTION_HEAD=POSITION WÄHLEN | 2:ARGUMENT=POSITIONSPOSTEN	1	Wähle den Positionswert.	Wähle den Positionsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR116	S+Y	S+AIIN	PHARMA	YES	2	AIIN	MENGENWERT	Y	DROGENPOSTEN	1:ACTION_HEAD=DROGENPOSTEN WÄHLEN | 2:ARGUMENT=MENGENWERT	1:ACTION_HEAD=DROGENPOSTEN WÄHLEN | 2:ARGUMENT=DROGENPOSTEN	1	Wähle den Mengenwert.	Wähle den Drogenposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR117	S+Y	S+AIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	AIN	TEILWERT	Y	LAUFENDER EINTRAG	1:ACTION_HEAD=AUSWÄHLEN | 2:ARGUMENT=TEILWERT	1:ACTION_HEAD=AUSWÄHLEN | 2:ARGUMENT=LAUFENDER EINTRAG	1	Wähle den Teilwert.	Wähle den laufenden Eintrag.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR117	S+Y	S+AIN	HERBAL	YES	2	AIN	MATERIALANTEIL	Y	PFLANZENPOSTEN	1:ACTION_HEAD=PFLANZENTEIL WÄHLEN | 2:ARGUMENT=MATERIALANTEIL	1:ACTION_HEAD=PFLANZENTEIL WÄHLEN | 2:ARGUMENT=PFLANZENPOSTEN	1	Wähle den Materialanteil.	Wähle den Pflanzenposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR117	S+Y	S+AIN	BIOLOGICAL	YES	2	AIN	STATIONSANTEIL	Y	STATIONSPOSTEN	1:ACTION_HEAD=STATION WÄHLEN | 2:ARGUMENT=STATIONSANTEIL	1:ACTION_HEAD=STATION WÄHLEN | 2:ARGUMENT=STATIONSPOSTEN	1	Wähle den Stationsanteil.	Wähle den Stationsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR117	S+Y	S+AIN	CELESTIAL	YES	2	AIN	SEKTORANTEIL	Y	POSITIONSPOSTEN	1:ACTION_HEAD=POSITION WÄHLEN | 2:ARGUMENT=SEKTORANTEIL	1:ACTION_HEAD=POSITION WÄHLEN | 2:ARGUMENT=POSITIONSPOSTEN	1	Wähle den Sektoranteil.	Wähle den Positionsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR117	S+Y	S+AIN	PHARMA	YES	2	AIN	DROGENANTEIL	Y	DROGENPOSTEN	1:ACTION_HEAD=DROGENPOSTEN WÄHLEN | 2:ARGUMENT=DROGENANTEIL	1:ACTION_HEAD=DROGENPOSTEN WÄHLEN | 2:ARGUMENT=DROGENPOSTEN	1	Wähle den Drogenanteil.	Wähle den Drogenposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR118	S+Y	S+OR	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	OR	EINTRAGSEINHEIT	Y	LAUFENDER EINTRAG	1:ACTION_HEAD=AUSWÄHLEN | 2:ARGUMENT=EINTRAGSEINHEIT	1:ACTION_HEAD=AUSWÄHLEN | 2:ARGUMENT=LAUFENDER EINTRAG	1	Wähle die Eintragseinheit.	Wähle den laufenden Eintrag.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR118	S+Y	S+OR	HERBAL	YES	2	OR	ARBEITSEINHEIT	Y	PFLANZENPOSTEN	1:ACTION_HEAD=PFLANZENTEIL WÄHLEN | 2:ARGUMENT=ARBEITSEINHEIT	1:ACTION_HEAD=PFLANZENTEIL WÄHLEN | 2:ARGUMENT=PFLANZENPOSTEN	1	Wähle die Arbeitseinheit.	Wähle den Pflanzenposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR118	S+Y	S+OR	BIOLOGICAL	YES	2	OR	STATIONSEINHEIT	Y	STATIONSPOSTEN	1:ACTION_HEAD=STATION WÄHLEN | 2:ARGUMENT=STATIONSEINHEIT	1:ACTION_HEAD=STATION WÄHLEN | 2:ARGUMENT=STATIONSPOSTEN	1	Wähle die Stationseinheit.	Wähle den Stationsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR118	S+Y	S+OR	CELESTIAL	YES	2	OR	POSITIONSEINHEIT	Y	POSITIONSPOSTEN	1:ACTION_HEAD=POSITION WÄHLEN | 2:ARGUMENT=POSITIONSEINHEIT	1:ACTION_HEAD=POSITION WÄHLEN | 2:ARGUMENT=POSITIONSPOSTEN	1	Wähle die Positionseinheit.	Wähle den Positionsposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR118	S+Y	S+OR	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	OR	ANSATZEINHEIT	Y	DROGENPOSTEN	1:ACTION_HEAD=DROGENPOSTEN WÄHLEN | 2:ARGUMENT=ANSATZEINHEIT	1:ACTION_HEAD=DROGENPOSTEN WÄHLEN | 2:ARGUMENT=DROGENPOSTEN	1	Wähle die Ansatzeinheit.	Wähle den Drogenposten.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR119	SH+AIR	CHD+AIR	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	CHD	EINTRAG BEARBEITEN	SH	FESTHALTEN	1:ACTION_HEAD=EINTRAG BEARBEITEN | 2:RELATION=LESEBAHN	1:ACTION_HEAD=FESTHALTEN | 2:RELATION=LESEBAHN	1	Bearbeite entlang der Lesebahn.	Halte entlang der Lesebahn fest.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR119	SH+AIR	CHD+AIR	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	CHD	MATERIAL BEARBEITEN	SH	MATERIAL HALTEN	1:ACTION_HEAD=MATERIAL BEARBEITEN | 2:RELATION=VERARBEITUNGSBAHN	1:ACTION_HEAD=MATERIAL HALTEN | 2:RELATION=VERARBEITUNGSBAHN	1	Bearbeite entlang der Verarbeitungsbahn.	Halte entlang der Verarbeitungsbahn.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR119	SH+AIR	CHD+AIR	BIOLOGICAL	YES	1	CHD	POSTEN BEARBEITEN	SH	POSTEN HALTEN	1:ACTION_HEAD=POSTEN BEARBEITEN | 2:RELATION=STATIONSBAHN	1:ACTION_HEAD=POSTEN HALTEN | 2:RELATION=STATIONSBAHN	1	Bearbeite entlang der Stationsbahn.	Halte entlang der Stationsbahn.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR119	SH+AIR	CHD+AIR	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	CHD	EINTRAG BEARBEITEN	SH	POSITION HALTEN	1:ACTION_HEAD=EINTRAG BEARBEITEN | 2:RELATION=RINGBAHN	1:ACTION_HEAD=POSITION HALTEN | 2:RELATION=RINGBAHN	1	Bearbeite entlang der Ringbahn.	Halte entlang der Ringbahn.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR119	SH+AIR	CHD+AIR	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	CHD	ANSATZ BEARBEITEN	SH	ANSATZ HALTEN	1:ACTION_HEAD=ANSATZ BEARBEITEN | 2:RELATION=TRANSFERBAHN	1:ACTION_HEAD=ANSATZ HALTEN | 2:RELATION=TRANSFERBAHN	1	Bearbeite entlang der Transferbahn.	Halte entlang der Transferbahn.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR120	SH+AIR	SH+AL	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	AL	ZIELSPALTE	AIR	LESEBAHN	1:ACTION_HEAD=FESTHALTEN | 2:RELATION=ZIELSPALTE	1:ACTION_HEAD=FESTHALTEN | 2:RELATION=LESEBAHN	1	Halte an der Zielspalte fest.	Halte entlang der Lesebahn fest.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR120	SH+AIR	SH+AL	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	AL	ZIELSTELLE	AIR	VERARBEITUNGSBAHN	1:ACTION_HEAD=MATERIAL HALTEN | 2:RELATION=ZIELSTELLE	1:ACTION_HEAD=MATERIAL HALTEN | 2:RELATION=VERARBEITUNGSBAHN	1	Halte an der Zielstelle.	Halte entlang der Verarbeitungsbahn.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR120	SH+AIR	SH+AL	BIOLOGICAL	YES	2	AL	ZIELSTATION	AIR	STATIONSBAHN	1:ACTION_HEAD=POSTEN HALTEN | 2:RELATION=ZIELSTATION	1:ACTION_HEAD=POSTEN HALTEN | 2:RELATION=STATIONSBAHN	1	Halte an der Zielstation.	Halte entlang der Stationsbahn.	YES	YES	LOCAL_CONTRAST_VISIBLE
