joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note	previous_semantic_segmentation	previous_stable_concrete_nucleus_de	previous_concrete_word_reading_de	paradigm_revision	revision_strength	revision_note	component_completion_previous_segmentation	component_completion_previous_nucleus_de	component_completion_previous_gloss_de	component_completion_source	component_completion_strength	component_completion_note	direction_previous_segmentation	direction_previous_nucleus_de	direction_previous_gloss_de	direction_revision_source	direction_revision_strength	direction_revision_note	quantity_previous_segmentation	quantity_previous_nucleus_de	quantity_previous_gloss_de	quantity_revision_source	quantity_revision_strength	quantity_revision_note	state_endpoint_previous_segmentation	state_endpoint_previous_nucleus_de	state_endpoint_previous_gloss_de	state_endpoint_revision_family	state_endpoint_revision_strength	state_endpoint_revision_note	filtration_previous_segmentation	filtration_previous_nucleus_de	filtration_previous_gloss_de	filtration_revision_family	filtration_revision_strength	filtration_revision_note	application_previous_segmentation	application_previous_nucleus_de	application_previous_gloss_de	application_revision_family	application_revision_strength	application_revision_note	r3_previous_segmentation	r3_previous_nucleus_de	r3_previous_gloss_de	r3_revision_family	r3_revision_strength	r3_revision_note
65df3cd9e59060042d47	pchedy	pchedy	1	B2	f82r	P+CHED+DY_TERMINAL	P=hinein; CHED=führen; DY=Schluss	hineinführen; Schluss	SELECTED_DIRECTIONAL_COMPLETION__DIRECTION_WORKSHOP	Richtungsfassung: hineinführen; Schluss	NONE; Revision: Einzelbeleg; die alte Lesung abziehen widerspricht der alten PCHEDAL-Lesung Gefäß füllen und entscheidet P nicht.; completion: One terminal event at the lower-pool edge; no arrow direction is claimed.; direction: The one event forms the exact opposite of L+CHED+DY.	pche=abziehen + dy=Ende	abziehen + Ende	abziehen; Ende	CHED_PARADIGM	LOW	Einzelbeleg; die alte Lesung abziehen widerspricht der alten PCHEDAL-Lesung Gefäß füllen und entscheidet P nicht.	P+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; P=ein oder zum Empfänger; provisorisch; umhüllte DY-Abschlusskonstruktion	in den Empfänger überführen; Schluss	TRANSFER_ORDER	SELECTED_CONTEXT_BOUND	One terminal event at the lower-pool edge; no arrow direction is claimed.	P+CHED+DY_TERMINAL	P+CHED=in oder zum Empfänger führen; DY=Schlusskonstruktion	in den Empfänger einführen; Schluss	DIRECTION_WORKSHOP	SELECTED_THIN_CONTRAST	The one event forms the exact opposite of L+CHED+DY.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	P+CHED+DY_TERMINAL	P=hinein; CHED=führen; DY=Schluss	hineinführen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
65f320e75510b2f38182	dchey	dchey	1	H1	f10r	dchey=Wurzelteil	Wurzelteil	Wurzelteil	CONCRETE_MEMORIZED_WHOLE_WORD	Von der abgebildeten, unbenannten Pflanze nimm einen Teil der Wurzel	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	dchey=Wurzelteil	Wurzelteil	Wurzelteil	UNCHANGED	UNCHANGED	NOT_APPLICABLE
6afeb5c9ab9f6cbdea0d	orain	orain	1	H4	f55v	OR_BATCH+AIN_PORTION	OR=Ansatz; AIN=Portion	eine Portion des Ansatzes	R3_MEDIUM_SUBSTANCE__OR_BATCH	R3-Mediumfassung: eine Portion des Ansatzes	NONE; quantity/preparation: Both selected atoms replace the unsupported warm-application whole gloss.; R3: The amount is separate from the prepared batch.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	orain=warm auflegen	warm auflegen	warm auflegen	PREPARATION_COMPOSITION	SELECTED_SINGLETON_PREDICTION	Both selected atoms replace the unsupported warm-application whole gloss.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OR_PREPARATION+AIN_PORTION	OR=Zubereitung; AIN=Portion	eine Portion der Zubereitung	OR_BATCH	SELECTED_SINGLETON_COMPOSITION	The amount is separate from the prepared batch.
6b89d6dd70635bc60fe0	qcthey|shcthey	cthey	2	B2|B3	f82r|f83r	CTH_READY+GRADE_1+Y_CURRENT_ITEM	CTH=gebrauchsfertig; E=kurz halten; Y=aktueller Posten	den laufenden Posten gebrauchsfertig halten	SELECTED_STATE_ENDPOINT__CTH_READY_GRID	Zustandsfassung: den laufenden Posten gebrauchsfertig halten	NONE; direction: Both contexts lie between quantity setup and application.; state/endpoint: A two-page ready-hold extension.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cthey=bei gleicher Einstellung	bei gleicher Einstellung	bei gleicher Einstellung	RECURRENT_COMPOSITION	SELECTED_PROVISIONAL_COMPOSITION	Both contexts lie between quantity setup and application.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_S_RENDERER+CTH_READY+E_HOLD+Y_REFERENT	CTH=bereit; E=halten; Y=laufender Posten	den laufenden Posten bereit halten	CTH_READY_GRID	SELECTED_RECURRENT	A two-page ready-hold extension.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CTH_READY+GRADE_1+Y_CURRENT_ITEM	CTH=gebrauchsfertig; E=kurz halten; Y=aktueller Posten	den laufenden Posten gebrauchsfertig halten	UNCHANGED	UNCHANGED	NOT_APPLICABLE
6f7ff8287eddf4da9fdb	chdy|chedy	ch	11	B1|B3|B4|B5|H4	f55v|f81v|f83r	CHD~CHED+Y_REFERENT	CHD~CHED=umsetzen; Y=laufender Posten	den laufenden Posten umsetzen oder durcharbeiten	SELECTED_COMPONENT_COMPLETION__Y_CHY	Komponentenfassung: den laufenden Posten umsetzen oder durcharbeiten	eine Bedeutung, mehrere lokale Anwendungen; Revision: Dieselbe exakte Karte erscheint zehnmal als chedy; deshalb trägt E hier keinen eigenen Wert. / Zehn von zehn Belegen sind formal NONCLOSE; deshalb darf die Endfolge DY hier nicht als Abschluss abgespalten werden. Rühren bleibt eine mögliche konkrete Unterart, aber nicht der Stammwert.; completion: All eleven events are nonterminal; visible final y is a referent, not a close.	ch(e)d=rühren	rühren	rühren	CHED_PARADIGM	HIGH_STRUCTURE__MEDIUM_MEANING	Dieselbe exakte Karte erscheint zehnmal als chedy; deshalb trägt E hier keinen eigenen Wert. / Zehn von zehn Belegen sind formal NONCLOSE; deshalb darf die Endfolge DY hier nicht als Abschluss abgespalten werden. Rühren bleibt eine mögliche konkrete Unterart, aber nicht der Stammwert.	CHD+Y / CHED+Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; NONE; Y=laufender Ansatz	Ansatz umsetzen oder durcharbeiten	Y_CHY	SELECTED_PRODUCTIVE	All eleven events are nonterminal; visible final y is a referent, not a close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHD~CHED+Y_REFERENT	CHD~CHED=umsetzen; Y=laufender Posten	den laufenden Posten umsetzen oder durcharbeiten	UNCHANGED	UNCHANGED	NOT_APPLICABLE
7249edc4df3419c26999	ycheor	ycheor	1	H2	f10r	ycheor=Pflanzenspitzen	Pflanzenspitzen	Pflanzenspitzen	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm die jungen Spitzen mit Blütenständen und Blättern derselben unbenannten Pflanze	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ycheor=Pflanzenspitzen	Pflanzenspitzen	Pflanzenspitzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
74c76d589d44120f647b	dsheol	dsheol	1	B1	f81v	DSHEOL_RUB_WHOLE_CARD	DSHEOL=einreiben	einreiben	SELECTED_APPLICATION__APPLICATION_ACTION_DECK	Anwendungsfassung: einreiben	NONE; application: A concrete rubbing action; coating a technical surface remains the strongest rival.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	dsheol=Stelle bestreichen	Stelle bestreichen	Stelle bestreichen	APPLICATION_ACTION_DECK	SELECTED_SINGLETON_WHOLE_CARD	A concrete rubbing action; coating a technical surface remains the strongest rival.	DSHEOL_RUB_WHOLE_CARD	DSHEOL=einreiben	einreiben	UNCHANGED	UNCHANGED	NOT_APPLICABLE
75a523fcf039b006f97b	kchal	kchal	1	H5	f56r	KCHAL_STRAIN_WHOLE_CARD	KCHAL=abseihen	abseihen	SELECTED_FILTRATION__SEPARATION_NOMENCLATOR	Filtrationsfassung: abseihen	NONE; filtration: The operation follows addition of extract liquid in H5.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	kchal=durch Tuch	durch Tuch	durch Tuch	SEPARATION_NOMENCLATOR	SELECTED_SINGLETON_WHOLE_CARD	The operation follows addition of extract liquid in H5.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	KCHAL_STRAIN_WHOLE_CARD	KCHAL=abseihen	abseihen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
7811a7daff25d476e28d	olsaly	olsaly	1	B3	f83r	OLS_LEARNED+AL_SITE+Y_SURFACE	AL=Stelle; lokale OLS-Hülle=unten	untere Stelle	SELECTED_APPLICATION__AL_SITE_EXTENSION	Anwendungsfassung: untere Stelle	NONE; direction: Lower belongs to the learned hull, not to AL.; application: Lower is local to the learned hull, not part of AL.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	al=Stelle	Stelle	untere Stelle	DIRECTION_WORKSHOP	SELECTED_EMBEDDED	Lower belongs to the learned hull, not to AL.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OLS_LEARNED+AL_TARGET+Y_SURFACE	AL=Zielstelle	untere Zielstelle	AL_SITE_EXTENSION	SELECTED_SINGLETON_COMPOSITION	Lower is local to the learned hull, not part of AL.	OLS_LEARNED+AL_SITE+Y_SURFACE	AL=Stelle; lokale OLS-Hülle=unten	untere Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE
78b3b3140714da19090d	daldy	daldy	1	B2	f82r	dal=zweite Öffnung + dy=Ende	zweite Öffnung + Ende	zweite Öffnung; Ende	CONCRETE_BASE_PLUS_DY	Wiederhole es an der zweiten Öffnung und beende den Schritt	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	dal=zweite Öffnung + dy=Ende	zweite Öffnung + Ende	zweite Öffnung; Ende	UNCHANGED	UNCHANGED	NOT_APPLICABLE
7a4bb8136330ee4e6e56	chor|or|shor|sor	or	7	B3|B4|H2|H4	f10r|f55v|f83r	OR_BATCH	OR=Ansatz	Ansatz	R3_MEDIUM_SUBSTANCE__OR_BATCH	R3-Mediumfassung: Ansatz	eine Bedeutung, mehrere lokale Anwendungen; quantity/preparation: Seven events retain the concrete preparation noun.; R3: Seven events span Herbal and apparatus records; ANSATZ survives all contexts.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	or=Zubereitung	Zubereitung	Zubereitung	PREPARATION_CORE	SELECTED_RECURRENT	Seven events retain the concrete preparation noun.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OR_PREPARATION	OR=Zubereitung	Zubereitung	OR_BATCH	SELECTED_RECURRENT_CORE	Seven events span Herbal and apparatus records; ANSATZ survives all contexts.
7d2404c835b10a2c06af	okair	okair	1	B3	f83r	OK_START+AIR_WATER	OK=in Gang setzen; AIR=Wasser	Wasser einströmen lassen	R3_MEDIUM_SUBSTANCE__AIR_WATER	R3-Mediumfassung: Wasser einströmen lassen	NONE; Revision: oberer Wasserlauf verliert oben und zwingendes Wasser; direction: No upper/lower direction is encoded.; R3: The following long rest fits water admitted before settling.	air=fließende Flüssigkeit	fließende Flüssigkeit	Wasserlauf öffnen	OK_PARADIGM	CLOSED_THIN	oberer Wasserlauf verliert oben und zwingendes Wasser				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+AIR	OK=in den laufenden Arbeitsgang setzen; laufendes Medium oder Strömungsbahn	Flüssigkeitslauf in Gang setzen; Lauf öffnen	DIRECTION_WORKSHOP	SELECTED_COMPOSITIONAL	No upper/lower direction is encoded.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+AIR_FLOW	OK=in Gang setzen; AIR=fließende Flüssigkeit im Lauf	Flüssigkeit in den Lauf bringen	AIR_WATER	SELECTED_SINGLETON_COMPOSITION	The following long rest fits water admitted before settling.
7d25241b0e56c836372a	qokeedy	qokeedy	10	B2|B3|B4	f82r|f83r	OK+GRADE_2+DY_CLOSE	OK=ansetzen; EE=länger; Endkarte=Schluss	länger einwirken; Schluss	SELECTED_APPLICATION__CONTACT_GRID	Anwendungsfassung: länger einwirken; Schluss	eine Bedeutung, mehrere lokale Anwendungen; Revision: EE-DY-Zelle; koexistiert mit E-DY in B3 und B4; state/endpoint: Sustained closed member; the owner supplies bath, basin or application.; application: Ten cells range from liquid soaking to cloth or station contact; the portable default is sustained action.	okee=baden + dy=Ende	baden + Ende	baden; Ende	E_GRADE_PARADIGM	SELECTED_PRODUCTIVE	EE-DY-Zelle; koexistiert mit E-DY in B3 und B4				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+EE+DY	E-Grad=SUSTAINED_CONTACT; Zustand=CLOSED	eintauchen oder einweichen und den Schritt abschließen	OK_STATE_GRID	SELECTED_PRODUCTIVE	Sustained closed member; the owner supplies bath, basin or application.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_2+DY_CLOSE	OK=einsetzen; EE=anhaltend; Endkarte=Schluss	länger einweichen; Schluss	CONTACT_GRID	SELECTED_RECURRENT_GRID	Ten cells range from liquid soaking to cloth or station contact; the portable default is sustained action.	OK+GRADE_2+DY_CLOSE	OK=ansetzen; EE=länger; Endkarte=Schluss	länger einwirken; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
7db18b2f0fb7ed0fcfd3	qokedy	qokedy	8	B1|B3|B4	f81v|f83r	OK+GRADE_1+DY_CLOSE	OK=einsetzen; E=kurz; Endkarte=Schluss	kurz benetzen; Schluss	SELECTED_STATE_ENDPOINT__OK_STATE_GRID	Zustandsfassung: kurz benetzen; Schluss	NONE; Revision: E-DY-Zelle; koexistiert mit EE-DY auf f83r; state/endpoint: Brief closed member; all occurrences are complete cells.	oke=spülen + dy=Ende	spülen + Ende	spülen; Ende	E_GRADE_PARADIGM	SELECTED_PRODUCTIVE	E-DY-Zelle; koexistiert mit EE-DY auf f83r				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+E+DY	E-Grad=BRIEF_DIRECT_CONTACT; Zustand=CLOSED	kurz spülen oder benetzen und den Schritt abschließen	OK_STATE_GRID	SELECTED_PRODUCTIVE	Brief closed member; all occurrences are complete cells.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_1+DY_CLOSE	OK=einsetzen; E=kurz; Endkarte=Schluss	kurz benetzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
7f68f60279efe6b28cd7	rshedy	rshedy	1	B2	f82r	RSHE_WASH_WHOLE_CARD+DY_CLOSE	RSHE=Waschung; Endkarte=Schluss	Waschung; Schluss	SELECTED_APPLICATION__APPLICATION_ACTION_DECK	Anwendungsfassung: Waschung; Schluss	NONE; quantity/preparation: The prior segmentation already contained dy=Ende.; application: The former unsupported part value is removed; the one complete cell retains a wash close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	rshe=Teil als Waschung + dy=Ende	Teil als Waschung + Ende	Teil als Waschung	SENTENCE_CLOSE_REPAIR	SELECTED_EXISTING_COMPONENT	The prior segmentation already contained dy=Ende.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	RSHE_WASH_PART+DY_TERMINAL	RSHE=Teil als Waschung; DY=Schluss	Teil als Waschung; Schluss	APPLICATION_ACTION_DECK	SELECTED_SINGLETON_WHOLE_CARD	The former unsupported part value is removed; the one complete cell retains a wash close.	RSHE_WASH_WHOLE_CARD+DY_CLOSE	RSHE=Waschung; Endkarte=Schluss	Waschung; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
807591efc3d3f7ddbfab	cheoar	cheoar	1	H4	f55v	CHEO_EXTRACT+AR_SOURCE	CHEO=Auszug; AR=aus	Auszug daraus nehmen	R3_MEDIUM_SUBSTANCE__CHEO_EXTRACT	R3-Mediumfassung: Auszug daraus nehmen	NONE; direction: CHEO is concrete but not forced to water, oil, or wine.; R3: H4 takes the extract from the current batch before warming it.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ar=aus	aus	klarer Auszug	DIRECTION_WORKSHOP	SELECTED_COMPOSITIONAL	CHEO is concrete but not forced to water, oil, or wine.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHEO_EXTRACT_LIQUID+AR_SOURCE	CHEO=Auszugsflüssigkeit; AR=aus	Auszug daraus entnehmen	CHEO_EXTRACT	SELECTED_TWO_CARD_CORE	H4 takes the extract from the current batch before warming it.
80ebbbbf238eee9f0aef	chety|chty	ch	2	B3|H1	f10r|f83r	ch=zerkleinern	zerkleinern	zerkleinern	CONCRETE_MEMORIZED_WHOLE_WORD	Zerschneide ihn || Gleichmäßig bearbeiten	eine Bedeutung, mehrere lokale Anwendungen				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ch=zerkleinern	zerkleinern	zerkleinern	UNCHANGED	UNCHANGED	NOT_APPLICABLE
834825c61d048a6b5628	chodaiin	chodaiin	1	H2	f10r	chodaiin=Geschwür	Geschwür	Geschwür	CONCRETE_MEMORIZED_WHOLE_WORD	Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	chodaiin=Geschwür	Geschwür	Geschwür	UNCHANGED	UNCHANGED	NOT_APPLICABLE
87411f84689b4f93a303	qokchdy	qokchdy	3	B1|B3|B5	f81v|f83r	RENDERER_Q+OK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; Q ohne Semantik; OK=in Gang setzen oder anwenden; umhüllte DY-Abschlusskonstruktion	Ansatz umsetzen; Schluss	PARADIGM_CHD_CHED	Stammkonsistente Werkstattlektüre: Ansatz umsetzen; Schluss	NONE; Revision: Drei Wiederholungen stützen die Identität, aber nicht die alte Zusatzbedeutung einmal erhitzen; kein sichtbares Element bedeutet sicher Hitze.	qokch=einmal erhitzen + dy=Ende	einmal erhitzen + Ende	einmal erhitzen; Ende	CHED_PARADIGM	MEDIUM	Drei Wiederholungen stützen die Identität, aber nicht die alte Zusatzbedeutung einmal erhitzen; kein sichtbares Element bedeutet sicher Hitze.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	RENDERER_Q+OK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; Q ohne Semantik; OK=in Gang setzen oder anwenden; umhüllte DY-Abschlusskonstruktion	Ansatz umsetzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
883a6708116c342cb10b	skar	skar	1	B4	f83r	SK_WARM_MEDIUM+AR_SOURCE	SK=warmes Medium; AR=aus der Quelle	warmes Medium aus der Quelle	R3_MEDIUM_SUBSTANCE__WARM_MEDIUM	R3-Mediumfassung: warmes Medium aus der Quelle	NONE; direction: Outward direction is retained; the exact medium remains locally learned.; R3: The surrounding site and rest cards supply delivery; SKAR need not itself mean pour.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ar=aus	aus	warmes Wasser ausgießen	DIRECTION_WORKSHOP	SELECTED_CONTEXT_BOUND	Outward direction is retained; the exact medium remains locally learned.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SK_LEARNED+AR_SOURCE	AR=aus; SK supplies the learned warm-medium value	erwärmtes Medium ausgießen	WARM_MEDIUM	SELECTED_SINGLETON_COMPOSITION	The surrounding site and rest cards supply delivery; SKAR need not itself mean pour.
893c570f3fa3fce99711	kchol	kchol	1	H5	f56r	kchol=auflegen	auflegen	auflegen	CONCRETE_MEMORIZED_WHOLE_WORD	Lege sie als Auflage auf	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	kchol=auflegen	auflegen	auflegen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
8aedd154964a78e555d6	dairydy	dairydy	1	B4	f83r	D_RENDERER+AIR_WATER+Y_REFERENT+DY_CLOSE	AIR=Wasser; Y=laufender Posten; Endkarte=Schluss	laufendes Wasser schließen; Schluss	R3_MEDIUM_SUBSTANCE__AIR_WATER	R3-Mediumfassung: laufendes Wasser schließen; Schluss	NONE; direction: This prediction replaces the unrelated whole-card gloss immediately use.; R3: The B4 cell closes the running water belonging to the current item.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	dairy=sofort gebrauchen + dy=Ende	sofort gebrauchen + Ende	sofort gebrauchen; Ende	DIRECTION_EXTENSION	SELECTED_PREDICTED_COMPOSITION	This prediction replaces the unrelated whole-card gloss immediately use.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	D_RENDERER+AIR_FLOW+Y_REFERENT+DY_TERMINAL	AIR=Flüssigkeitslauf; Y=laufender Posten; DY=Schluss	den Flüssigkeitslauf abschließen	AIR_WATER	SELECTED_SINGLETON_COMPOSITION	The B4 cell closes the running water belonging to the current item.
8c97dfde96fbc78e3355	lol	lol	1	B5	f83r	lol=bis warm	bis warm	bis warm	CONCRETE_MEMORIZED_WHOLE_WORD	Bis es warm ist	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	lol=bis warm	bis warm	bis warm	UNCHANGED	UNCHANGED	NOT_APPLICABLE
90bcf0a9ec0ef56399e6	otal|qotal	otal	3	B3|B4	f83r	OT_NEXT+AL_SITE	OT=danach; AL=Stelle	danach zur Stelle	SELECTED_APPLICATION__AL_SITE	Anwendungsfassung: danach zur Stelle	eine Bedeutung, mehrere lokale Anwendungen; direction: The old fixed outlet is demoted to a local possible target.; application: Three f83r station changes; no flow direction is encoded.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ot=danach + al=Stelle	danach + Stelle	danach zur Ablaufstelle	DIRECTION_WORKSHOP	SELECTED_RECURRENT_COMPOSITION	The old fixed outlet is demoted to a local possible target.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+AL_TARGET	OT=danach; AL=Zielstelle	danach zur Zielstelle	AL_SITE	SELECTED_RECURRENT_COMPOSITION	Three f83r station changes; no flow direction is encoded.	OT_NEXT+AL_SITE	OT=danach; AL=Stelle	danach zur Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE
